School,acc_naics1,D1,D2,D3
Fowler Drive,OTHER SERVICES TO BUILDING AND DWELLINGS,0.696980411625329,1.3551030776213493,1.6225705984693757
Gaines,OTHER SERVICES TO BUILDING AND DWELLINGS,0.6977609134641999,0.9036266374536905,1.089037588902708
Howard B Stroud,OTHER SERVICES TO BUILDING AND DWELLINGS,1.1984284862858026,1.3839277795698095,1.5302747132567363
Judia Jackson Harris,OTHER SERVICES TO BUILDING AND DWELLINGS,0.696846224480746,0.971348297095013,1.4351527617282718
Oglethorpe,OTHER SERVICES TO BUILDING AND DWELLINGS,0.5888355574036992,1.041491267527713,1.4060930058913927
Timothy Rd.,OTHER SERVICES TO BUILDING AND DWELLINGS,0.7388128643287245,1.1944402496692654,1.4064384463080273
Whit Davis,OTHER SERVICES TO BUILDING AND DWELLINGS,1.4239136473117158,2.3276189380007555,3.9173440476976107
Whitehead Rd.,OTHER SERVICES TO BUILDING AND DWELLINGS,0.9709730972006488,1.4137525007851925,1.9643893782406032
Winterville,OTHER SERVICES TO BUILDING AND DWELLINGS,1.7674529674960207,2.9662497092304445,3.306196609595473
Alps Road,OTHER SPECIALIZED SERVICES,0.18642409399301058,0.2699324002201694,0.30157013106964525
Barnett Shoals,OTHER SPECIALIZED SERVICES,0.3550320562795133,0.5433235581040018,0.6277939089038065
Barrow,OTHER SPECIALIZED SERVICES,0.3121060395828498,0.404596195819756,0.4664867023311286
Chase Street,OTHER SPECIALIZED SERVICES,0.1518026684648338,0.2287908144056103,0.2737288733034301
Choice Zone-East,OTHER SPECIALIZED SERVICES,0.24178398366217452,0.3673574881001033,0.4865732445555346
Choice Zone-West,OTHER SPECIALIZED SERVICES,0.3079087816133095,0.5447625249176152,0.6955685584809691
Cleveland Road,OTHER SPECIALIZED SERVICES,0.420560132184275,0.7763574060067752,0.8841321258467572
Fowler Drive,OTHER SPECIALIZED SERVICES,0.39171851125750745,0.5080578049600903,0.838625862399583
Gaines,OTHER SPECIALIZED SERVICES,0.25509415421996734,0.35290463719406956,0.4605757554632925
Howard B Stroud,OTHER SPECIALIZED SERVICES,0.3754323976123136,0.5173014901648775,0.652577470211519
Judia Jackson Harris,OTHER SPECIALIZED SERVICES,0.8283325931295367,1.447505465320169,1.6199160779783832
Oglethorpe,OTHER SPECIALIZED SERVICES,0.4522211188524056,0.6373132737092652,0.7959643002139368
Timothy Rd.,OTHER SPECIALIZED SERVICES,0.2915190742752702,0.493019245550351,0.5821995701177778
Whit Davis,OTHER SPECIALIZED SERVICES,0.5201228396574412,0.8334339698120373,0.9036988025535755
Whitehead Rd.,OTHER SPECIALIZED SERVICES,0.2995126879866474,0.44892689108547584,0.628406168002239
Winterville,OTHER SPECIALIZED SERVICES,0.748031741594508,1.1151018838546225,1.5176267254342883
Alps Road,PHARMACIES AND DRUG RETAILERS,0.4069672227986943,0.6076309147180461,0.7653992291039728
Barnett Shoals,PHARMACIES AND DRUG RETAILERS,1.3192906606530717,2.0506739924541293,2.1868326869607855
Barrow,PHARMACIES AND DRUG RETAILERS,0.6811770277650968,0.7461742568770723,1.2267988265913714
Chase Street,PHARMACIES AND DRUG RETAILERS,0.399071996407003,0.5224521853281414,0.7002067971015928
Choice Zone-East,PHARMACIES AND DRUG RETAILERS,0.6636923544196657,0.8213966246426677,1.1360948769758255
Choice Zone-West,PHARMACIES AND DRUG RETAILERS,1.746920598544592,2.013079022027377,2.021200370260979
Cleveland Road,PHARMACIES AND DRUG RETAILERS,1.9023409816760555,2.5151938723890885,3.2607697096312163
Fowler Drive,PHARMACIES AND DRUG RETAILERS,1.7113229247617026,1.7744499513564387,2.7941499697281045
Gaines,PHARMACIES AND DRUG RETAILERS,0.9432187625346173,1.1560513023527053,1.3738873125387672
Howard B Stroud,PHARMACIES AND DRUG RETAILERS,0.6929916783112948,0.801772997103976,1.34938019633906
Judia Jackson Harris,PHARMACIES AND DRUG RETAILERS,3.422993146144253,3.4716534371243966,4.785994762454397
Oglethorpe,PHARMACIES AND DRUG RETAILERS,0.9023958051673112,1.4524451035540402,1.5301625089903217
Timothy Rd.,PHARMACIES AND DRUG RETAILERS,0.7729264113095602,1.1733584990469788,1.716507588223474
Whit Davis,PHARMACIES AND DRUG RETAILERS,2.3168857741741795,2.526844472276732,2.7425649584157235
Whitehead Rd.,PHARMACIES AND DRUG RETAILERS,1.6003153003599733,1.8442828477180115,1.8785897956342248
Winterville,PHARMACIES AND DRUG RETAILERS,2.032926627007749,2.1201244385069375,3.119460405577174
Alps Road,PHOTOGRAPHIC SERVICES,0.5046634035976783,0.8083855637154255,1.1089393143885649
Barnett Shoals,PHOTOGRAPHIC SERVICES,0.8596498521569936,1.1769718533712612,1.5137863873045063
Barrow,PHOTOGRAPHIC SERVICES,0.6909708567938434,1.0165356457039942,1.168198553145224
Chase Street,PHOTOGRAPHIC SERVICES,0.3935749454382156,0.6099720669607099,0.7712394105441671
Choice Zone-East,PHOTOGRAPHIC SERVICES,0.9089439003925437,1.3976023513546383,1.5947017137437933
Choice Zone-West,PHOTOGRAPHIC SERVICES,1.702658516692777,2.016670121605646,2.414419818139677
Cleveland Road,PHOTOGRAPHIC SERVICES,1.3126822218865069,1.3236262012381346,1.9009224621902032
Fowler Drive,PHOTOGRAPHIC SERVICES,2.3833509343807986,2.515003157912489,2.6851495269868226
Gaines,PHOTOGRAPHIC SERVICES,0.5163683185172387,0.6504969355083828,1.0484134938597032
Howard B Stroud,PHOTOGRAPHIC SERVICES,0.9739246154875216,1.2292474547506624,1.380103147870137
Judia Jackson Harris,PHOTOGRAPHIC SERVICES,3.5462271318248266,4.204691658624112,4.329762374749341
Oglethorpe,PHOTOGRAPHIC SERVICES,1.4024196419761419,1.5999280492977253,1.796439144130009
Timothy Rd.,PHOTOGRAPHIC SERVICES,0.8263574775599587,1.3435889269990873,1.5861497993132148
Whit Davis,PHOTOGRAPHIC SERVICES,0.7559771518504366,1.0229871565370021,1.2828461853168467
Whitehead Rd.,PHOTOGRAPHIC SERVICES,1.5474387911404124,2.086219228331197,2.573099954085968
Winterville,PHOTOGRAPHIC SERVICES,1.752815480965215,2.6749482410467964,3.0070347675037152
Alps Road,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",0.8482770124639955,0.8729668993179402,1.2480178820990504
Barnett Shoals,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",0.778586857278834,1.0276903292653736,1.3647407770205133
Barrow,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",0.8710602637425395,1.0715720617314235,1.2760764861429978
Chase Street,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",0.3145635186786342,0.46130027034985815,0.5848652078067608
Choice Zone-East,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",1.1395674661679822,1.3966062309175267,1.6708939351429428
Choice Zone-West,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",0.904236285364454,1.470895741610568,1.734759400079044
Cleveland Road,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",0.6367869803185868,0.9578115480161176,1.1325176411646425
Fowler Drive,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",0.8131845299601221,1.2532546842139987,1.6652166284441248
Gaines,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",0.6421498265022529,0.9713783714600202,1.1524722931015505
Howard B Stroud,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",0.8319568603885129,1.0003652787704456,1.106319980880264
Judia Jackson Harris,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",2.107609306325622,2.2936471473857054,2.7102486366917744
Oglethorpe,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",1.3771426576462036,1.6711817284289832,1.8915204789332336
Timothy Rd.,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",1.0737245078531845,1.4524237957070176,1.533650351165832
Whit Davis,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",1.4009703569802148,1.9318219714241478,2.5414157945669227
Whitehead Rd.,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",1.2382880442076112,1.6703961328383432,2.2825784103918196
Winterville,"PLUMBING, HEATING, AND  AIR-CONDITIONING CONTRACTORS",1.0946966226475443,1.943715528698747,2.499990479340257
Alps Road,REAL ESTATE PROPERTY MANAGERS,0.1915043809821446,0.2761240386910221,0.3411163635299351
Barnett Shoals,REAL ESTATE PROPERTY MANAGERS,0.38124954090453905,0.6069101021155583,0.6973553590075996
Barrow,REAL ESTATE PROPERTY MANAGERS,0.2005167022440236,0.2627451526582478,0.3257100055773651
Chase Street,REAL ESTATE PROPERTY MANAGERS,0.18142150463634266,0.24282423669668868,0.3069519777072437
Choice Zone-East,REAL ESTATE PROPERTY MANAGERS,0.3584693512520223,0.5910637266753856,0.6476254302184369
Choice Zone-West,REAL ESTATE PROPERTY MANAGERS,0.8751523435788021,1.6227481218059796,1.9388273005152243
Cleveland Road,REAL ESTATE PROPERTY MANAGERS,0.5395891906105481,0.758564466587999,0.9769419969277261
Fowler Drive,REAL ESTATE PROPERTY MANAGERS,0.8989735095441646,1.1229863248156864,1.2585140080751571
Gaines,REAL ESTATE PROPERTY MANAGERS,0.27254103505113897,0.3737561246249412,0.4530770046872222
Howard B Stroud,REAL ESTATE PROPERTY MANAGERS,0.2628251120946899,0.3785821545953238,0.5182322660405911
Judia Jackson Harris,REAL ESTATE PROPERTY MANAGERS,0.9319318060544547,2.7124679757970593,3.001864796580108
Oglethorpe,REAL ESTATE PROPERTY MANAGERS,0.3913586838422488,0.6760973043872458,0.7884558708907081
Timothy Rd.,REAL ESTATE PROPERTY MANAGERS,0.23170576639693835,0.3723285374813786,0.5121664157289564
Whit Davis,REAL ESTATE PROPERTY MANAGERS,0.7243065842315864,1.0793499586279862,1.3064650204656096
Whitehead Rd.,REAL ESTATE PROPERTY MANAGERS,1.0073323331274666,1.3175141370972219,1.4482881441148578
Winterville,REAL ESTATE PROPERTY MANAGERS,1.227510924470167,1.9374592082566684,2.091238778866608
Alps Road,RESIDENTIAL BUILDING CONSTRUCTION,0.23093259056463628,0.3627213929886813,0.5025996890115213
Barnett Shoals,RESIDENTIAL BUILDING CONSTRUCTION,0.8016466053112211,1.026698875132469,1.154198387868016
Barrow,RESIDENTIAL BUILDING CONSTRUCTION,0.33957511273998686,0.43419855171748567,0.5112050233943148
Chase Street,RESIDENTIAL BUILDING CONSTRUCTION,0.2378576247709535,0.337859482418296,0.40985240609894563
Choice Zone-East,RESIDENTIAL BUILDING CONSTRUCTION,0.3164871744305551,0.4778852735332006,0.6650255476337424
Choice Zone-West,RESIDENTIAL BUILDING CONSTRUCTION,0.5885983137192891,0.9269090259828785,1.1679890439107308
Cleveland Road,RESIDENTIAL BUILDING CONSTRUCTION,0.696955842220997,0.9551755268764982,1.3676625084929452
Fowler Drive,RESIDENTIAL BUILDING CONSTRUCTION,0.6659811695142018,0.9008671994451372,1.3234992983424494
Gaines,RESIDENTIAL BUILDING CONSTRUCTION,0.3577874455687924,0.5122913573621081,0.6860631900823622
Howard B Stroud,RESIDENTIAL BUILDING CONSTRUCTION,0.8491352738369248,1.0569029759427968,1.1343338542216337
Judia Jackson Harris,RESIDENTIAL BUILDING CONSTRUCTION,0.7404684613539253,1.4800930071878873,1.7333090928033856
Oglethorpe,RESIDENTIAL BUILDING CONSTRUCTION,0.4549934733504902,0.7607204665339445,0.8928914324750847
Timothy Rd.,RESIDENTIAL BUILDING CONSTRUCTION,0.43486144799156257,0.7068317220390289,0.9158302699808736
Whit Davis,RESIDENTIAL BUILDING CONSTRUCTION,1.02599382834648,1.571532985738658,1.969942135417717
Whitehead Rd.,RESIDENTIAL BUILDING CONSTRUCTION,0.42711245340816584,0.6651178671126878,0.8160703190308446
Winterville,RESIDENTIAL BUILDING CONSTRUCTION,1.820599356855206,2.3411753209851494,2.511435374618983
Alps Road,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),0.3640613729753997,0.5328412506704528,0.7098891112723094
Barnett Shoals,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),0.9473149295063745,1.0688165023860348,1.362115366515313
Barrow,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),0.6440973174417931,0.7570686578880897,0.9863972453958124
Chase Street,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),0.29928004074797976,0.43448897567092715,0.5474230437567789
Choice Zone-East,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),0.6461059352831086,0.8675541206859145,0.913297760870047
Choice Zone-West,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),0.9137792174799547,1.8628680632555041,2.2326899713817525
Cleveland Road,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),1.8641247128388254,2.002946401864095,2.416923172716853
Fowler Drive,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),1.0009950440149316,1.5287758727225131,1.8211899550152284
Gaines,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),0.482123625472567,0.4873220472274636,1.1272936790779555
Howard B Stroud,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),0.7026470259759338,0.7899606073686469,1.233357419382602
Judia Jackson Harris,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),0.8788942185167689,1.1498590826213912,1.755775107505539
Oglethorpe,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),1.4476373709455481,1.6478915075107943,1.7461623071953423
Timothy Rd.,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),0.8162432758168082,1.006954673579499,1.199505373076605
Whit Davis,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),2.27793379932041,2.3979663573616725,2.436465608745286
Whitehead Rd.,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),1.2642682434906802,1.968659355206435,2.5506230440368918
Winterville,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE),1.934893550753657,2.6888589453979046,2.8151681010473304
Alps Road,TIRE DEALERS,0.4457911177778712,0.8860531707274849,1.3582009065188079
Barnett Shoals,TIRE DEALERS,1.1479952539677791,2.2836834258865712,2.394773085174594
Barrow,TIRE DEALERS,1.1576444427947914,1.5721802077962672,2.0276236048223155
Chase Street,TIRE DEALERS,0.5877280961318118,1.0134533458127788,1.3187106077183293
Choice Zone-East,TIRE DEALERS,0.7397117496822483,0.9038106013220556,1.41561420811608
Choice Zone-West,TIRE DEALERS,1.7402005814517854,2.0663280603246044,2.29646928163494
Cleveland Road,TIRE DEALERS,0.7544643194040299,1.2934487213968877,1.501242165177133
Fowler Drive,TIRE DEALERS,0.6836902381761925,1.1130310144512376,1.4948122872899643
Gaines,TIRE DEALERS,0.8365697848226072,1.4141551449033025,1.6751493046006953
Howard B Stroud,TIRE DEALERS,0.9348976197462017,1.3460175925232225,1.5607283640337988
Judia Jackson Harris,TIRE DEALERS,1.9755591017773688,2.330238654630778,2.7009956943498357
Oglethorpe,TIRE DEALERS,1.3670155647048265,1.5122691872138116,1.7408974740475922
Timothy Rd.,TIRE DEALERS,0.746537089163135,1.0089479642565948,1.201123807811218
Whit Davis,TIRE DEALERS,2.325942853605253,2.620092839785644,2.8959211328872856
Whitehead Rd.,TIRE DEALERS,2.427942572206974,2.5945713534139245,2.7524667026707936
Winterville,TIRE DEALERS,1.9835785766927854,2.08114536588204,3.0628116770967146
Alps Road,VENDING MACHINE OPERATORS,0.611027521815333,1.3637683100669045,1.540449115559156
Barnett Shoals,VENDING MACHINE OPERATORS,1.180706923251018,2.5772539680497695,3.1988056445185085
Barrow,VENDING MACHINE OPERATORS,1.1124818992884902,1.2626634549442137,1.3021389450285805
Chase Street,VENDING MACHINE OPERATORS,0.584628473812117,0.9611897505192167,1.1207986165438308
Choice Zone-East,VENDING MACHINE OPERATORS,0.930245703391744,1.4911440990964075,3.404235243320075
Choice Zone-West,VENDING MACHINE OPERATORS,0.6038331756344084,1.1937736009145803,1.9492593618884835
Cleveland Road,VENDING MACHINE OPERATORS,2.416923172716853,2.416923172716853,3.2468678249232625
Fowler Drive,VENDING MACHINE OPERATORS,1.3426783804336198,2.3070157163403966,2.6079783105627783
Gaines,VENDING MACHINE OPERATORS,0.9613527052607546,1.3270857906054905,1.5433287931793178
Howard B Stroud,VENDING MACHINE OPERATORS,0.7848835117718261,1.2807155846854779,1.3468978055427847
Judia Jackson Harris,VENDING MACHINE OPERATORS,3.3343668135867253,4.170882130064845,4.59793526672541
Oglethorpe,VENDING MACHINE OPERATORS,1.6180812567125389,1.7306636737889713,2.0110199567383775
Timothy Rd.,VENDING MACHINE OPERATORS,0.9712684884315754,1.068370400414583,1.7694968496811034
Whit Davis,VENDING MACHINE OPERATORS,2.016410732140154,2.639771197937256,5.323958146912467
Whitehead Rd.,VENDING MACHINE OPERATORS,1.6262162167798806,2.1972732142178995,2.569885940440634
Winterville,VENDING MACHINE OPERATORS,1.839398331849234,3.3692773575699615,4.274878641394517
Alps Road,VETERINARY SERVICES,0.6015115041808161,0.8913208817867041,1.1066628556979599
Barnett Shoals,VETERINARY SERVICES,1.0119067939251323,1.6955308013926782,1.8489913867118402
Barrow,VETERINARY SERVICES,0.8138944060937179,1.0808780614037332,1.4969541216022189
Chase Street,VETERINARY SERVICES,0.6615066822848118,0.9480598543851545,1.1059173354269176
Choice Zone-East,VETERINARY SERVICES,0.45222031756838116,0.6558169372789838,0.8325782902566193
Choice Zone-West,VETERINARY SERVICES,1.4479267818057175,2.075362263948031,2.3256835159900766
Cleveland Road,VETERINARY SERVICES,1.9866972543708434,2.242245214979796,3.3503615384383534
Fowler Drive,VETERINARY SERVICES,1.7215841267042915,2.3930556445955244,3.010582183558068
Gaines,VETERINARY SERVICES,1.5187603719781002,1.5551092255729773,1.8011428112679215
Howard B Stroud,VETERINARY SERVICES,1.5985334970376819,2.1524098839485823,2.4705936770942776
Judia Jackson Harris,VETERINARY SERVICES,1.0203511866311197,1.7081115216807257,4.588893262190552
Oglethorpe,VETERINARY SERVICES,1.1677498012728815,1.4211736885534394,1.5242270112107348
Timothy Rd.,VETERINARY SERVICES,0.8006305867174802,1.0659282031498887,1.5227147865307622
Whit Davis,VETERINARY SERVICES,1.682083051888128,2.057642082839885,2.391144933839318
Whitehead Rd.,VETERINARY SERVICES,1.1227693955073779,2.0629301055426326,2.1394722023604484
Winterville,VETERINARY SERVICES,1.7544831999357373,2.2155799309978623,2.495216234229133
Alps Road,VIDEO TAPE AND DISC RENTAL,0.5438324604973908,0.6316825919609261,0.7045885390676255
Barnett Shoals,VIDEO TAPE AND DISC RENTAL,1.11858909262499,1.1562603951000703,1.4114009901484001
Barrow,VIDEO TAPE AND DISC RENTAL,1.4836928391124826,1.7377903397276955,1.9167379115933687
Chase Street,VIDEO TAPE AND DISC RENTAL,0.5750896470095458,1.232854194437684,1.373892008616015
Choice Zone-East,VIDEO TAPE AND DISC RENTAL,0.6663698673498859,0.8488792596964483,1.0213922794923578
Choice Zone-West,VIDEO TAPE AND DISC RENTAL,2.8627706859342656,3.2964523280898703,3.5486983547959783
Cleveland Road,VIDEO TAPE AND DISC RENTAL,1.281616637063226,1.8697324313012638,2.416923172716853
Fowler Drive,VIDEO TAPE AND DISC RENTAL,2.001523906278429,2.9771841671593697,3.4430860684766396
Gaines,VIDEO TAPE AND DISC RENTAL,0.7283299841575814,1.5734065247115812,1.7966306904478253
Howard B Stroud,VIDEO TAPE AND DISC RENTAL,1.430658486833753,1.9242005819806798,2.4092884856102614
Judia Jackson Harris,VIDEO TAPE AND DISC RENTAL,1.6699439659118445,4.4198496699432415,5.040176314594489
Oglethorpe,VIDEO TAPE AND DISC RENTAL,1.574931150581474,1.8161839287407606,1.898716627886601
Timothy Rd.,VIDEO TAPE AND DISC RENTAL,0.8505507347325888,1.1304559032565042,1.5147822997002773
Whit Davis,VIDEO TAPE AND DISC RENTAL,2.0185956999315517,2.0197675940488806,2.363822598482026
Whitehead Rd.,VIDEO TAPE AND DISC RENTAL,2.744821310810137,2.875018864329116,2.9839120278403164
Winterville,VIDEO TAPE AND DISC RENTAL,1.5720624535591472,1.7725601931887203,2.138955843831934
Alps Road,WOMEN'S CLOTHING STORES,0.42466014980881256,0.5471758426178194,0.6799034097896987
Barnett Shoals,WOMEN'S CLOTHING STORES,2.0737042126540963,2.52370769156595,2.9315039961930913
Barrow,WOMEN'S CLOTHING STORES,0.6866936782921895,1.0532495697390463,1.1488914802048227
Chase Street,WOMEN'S CLOTHING STORES,0.5573341694350293,0.8065565720858892,0.8963507878405276
Choice Zone-East,WOMEN'S CLOTHING STORES,0.7487899992876308,1.2200662459820055,3.457525045555708
Choice Zone-West,WOMEN'S CLOTHING STORES,2.8024497151156536,3.020325578657262,3.2779946786927026
Cleveland Road,WOMEN'S CLOTHING STORES,1.3236262012381346,1.3236262012381346,1.3236262012381346
Fowler Drive,WOMEN'S CLOTHING STORES,1.5211290893272638,2.8272009837395378,2.8881959935278663
Gaines,WOMEN'S CLOTHING STORES,1.1042198714223772,1.3682324072757182,1.6235204947090978
Howard B Stroud,WOMEN'S CLOTHING STORES,0.8958075857951954,1.236849232775479,1.3253128190560843
Judia Jackson Harris,WOMEN'S CLOTHING STORES,3.077144984152332,4.724287407563386,4.73452115051537
Oglethorpe,WOMEN'S CLOTHING STORES,1.1488860195586197,1.8015378650406717,1.8090473220121082
Timothy Rd.,WOMEN'S CLOTHING STORES,1.2354986987088696,1.3362600557964008,1.3722534549452783
Whit Davis,WOMEN'S CLOTHING STORES,2.1706131365667742,2.574439554396065,5.14578337023093
Whitehead Rd.,WOMEN'S CLOTHING STORES,2.234977304763738,2.839663093810569,2.877968301442588
Winterville,WOMEN'S CLOTHING STORES,1.7326156788973135,2.196830047627558,4.100712898720645
